event_id,user_id,user_group,user_type,session_id,property_id,event_type,event_timestamp,event_age_days,event_weight,recency_weight,final_event_weight,hidden_match_score
E00021564,U00900,short_long_term,budget_traveller,S_U00900_001,26398610,save_property,2025-07-16 04:46:48,282.3,6.0,0.0434,0.2606,0.8273
E00021565,U00900,short_long_term,budget_traveller,S_U00900_001,1435200128230298844,check_amenities,2025-10-06 11:04:10,200.04,3.0,0.1083,0.325,0.77
E00021566,U00900,short_long_term,budget_traveller,S_U00900_001,1403611558855297356,view_images,2025-11-23 05:52:10,152.26,3.0,0.1842,0.5526,0.7666
E00021567,U00900,short_long_term,budget_traveller,S_U00900_001,31812409,impression,2026-04-23 09:19:32,1.11,0.2,0.9877,0.1975,0.5599
E00021568,U00900,short_long_term,budget_traveller,S_U00900_001,1325664769884989303,save_property,2025-08-24 16:58:18,242.79,6.0,0.0674,0.4042,0.5647
E00021569,U00900,short_long_term,budget_traveller,S_U00900_001,1253230516881634211,check_amenities,2025-12-12 01:12:28,133.45,3.0,0.227,0.681,0.9436
E00021570,U00900,short_long_term,budget_traveller,S_U00900_001,1195453057093391075,open_listing,2025-11-01 21:45:55,173.59,1.0,0.1453,0.1453,1.0
E00021571,U00900,short_long_term,budget_traveller,S_U00900_001,1129181361271140827,save_property,2025-09-23 19:42:31,212.68,6.0,0.0941,0.5648,0.998
E00021572,U00900,short_long_term,budget_traveller,S_U00900_001,1126556903379829489,impression,2026-04-23 23:48:50,0.51,0.2,0.9944,0.1989,0.6983
E00021573,U00900,short_long_term,budget_traveller,S_U00900_001,1384269541338705772,check_location,2025-10-10 13:20:11,195.94,3.0,0.1134,0.3401,0.9149
E00021574,U00900,short_long_term,budget_traveller,S_U00900_001,53613583,view_images,2025-10-20 13:07:28,185.95,3.0,0.1267,0.38,0.5568
E00021575,U00900,short_long_term,budget_traveller,S_U00900_001,27816821,save_property,2026-04-23 14:49:09,0.88,6.0,0.9902,5.9415,0.7549
E00021576,U00900,short_long_term,budget_traveller,S_U00900_001,45497047,save_property,2025-04-26 13:29:39,362.94,6.0,0.0177,0.1064,0.9926
E00021577,U00900,short_long_term,budget_traveller,S_U00900_001,760515438618607633,open_listing,2026-04-22 14:58:17,1.88,1.0,0.9794,0.9794,0.7847
E00021578,U00900,short_long_term,budget_traveller,S_U00900_001,1300396441983483172,view_images,2026-04-22 22:00:22,1.58,3.0,0.9826,2.9477,0.8071
E00021579,U00900,short_long_term,budget_traveller,S_U00900_001,1096213348043440195,impression,2026-04-23 20:22:04,0.65,0.2,0.9928,0.1986,0.6986
E00021580,U00900,short_long_term,budget_traveller,S_U00900_001,1416833587293789981,view_images,2026-01-06 08:14:16,108.16,3.0,0.3007,0.902,0.796
E00021581,U00900,short_long_term,budget_traveller,S_U00900_001,33401431,open_listing,2026-01-16 09:31:13,98.1,1.0,0.3362,0.3362,0.8287
E00021582,U00900,short_long_term,budget_traveller,S_U00900_001,1291048926032814905,check_location,2026-02-21 06:47:57,62.22,3.0,0.5009,1.5028,0.8766
E00021583,U00900,short_long_term,budget_traveller,S_U00900_001,1048357282888835112,view_images,2025-07-15 07:41:50,283.18,3.0,0.043,0.129,0.9416
E00021584,U00900,short_long_term,budget_traveller,S_U00900_001,1010362454004916589,impression,2026-03-20 21:23:33,34.61,0.2,0.6808,0.1362,0.6646
E00021585,U00900,short_long_term,budget_traveller,S_U00900_001,982943374168439339,check_location,2025-06-07 11:33:43,321.02,3.0,0.0282,0.0847,0.7519
E00021586,U00900,short_long_term,budget_traveller,S_U00900_001,20670125,open_listing,2026-02-28 03:03:47,55.37,1.0,0.5405,0.5405,0.8118
E00021587,U00900,short_long_term,budget_traveller,S_U00900_001,41890153,check_location,2026-04-23 13:44:54,0.93,3.0,0.9898,2.9693,0.7372
E00021588,U00900,short_long_term,budget_traveller,S_U00900_001,786396431887102603,check_amenities,2025-09-25 09:55:46,211.09,3.0,0.0958,0.2874,0.8624
E00021589,U00900,short_long_term,budget_traveller,S_U00900_001,4712306,open_listing,2025-06-25 04:44:45,303.3,1.0,0.0344,0.0344,0.9115
E00021590,U00900,short_long_term,budget_traveller,S_U00900_001,31406106,open_listing,2025-09-03 00:13:38,233.49,1.0,0.0747,0.0747,0.8252
E00021591,U00900,short_long_term,budget_traveller,S_U00900_001,28369666,check_amenities,2026-04-23 06:06:28,1.25,3.0,0.9863,2.9588,0.7107
E00021592,U00900,short_long_term,budget_traveller,S_U00900_001,45859445,open_listing,2025-08-05 19:33:50,261.68,1.0,0.0546,0.0546,0.7187
E00021593,U00900,short_long_term,budget_traveller,S_U00900_001,927018731857378144,check_location,2026-03-24 11:48:42,31.01,3.0,0.7086,2.1257,0.8751
E00021594,U00900,short_long_term,budget_traveller,S_U00900_001,32919869,contact_host,2026-03-10 00:51:06,45.46,10.0,0.6034,6.0341,0.7956
E00021595,U00900,short_long_term,budget_traveller,S_U00900_001,881562231998212585,check_location,2025-08-26 06:51:06,241.21,3.0,0.0686,0.2057,0.9938
E00021596,U00900,short_long_term,budget_traveller,S_U00900_001,959838410502861974,save_property,2026-01-29 08:02:03,85.17,6.0,0.3882,2.3291,0.7111
E00021597,U00900,short_long_term,budget_traveller,S_U00900_001,18167859,check_amenities,2026-04-22 21:06:37,1.62,3.0,0.9822,2.9465,0.8691
E00021598,U00900,short_long_term,budget_traveller,S_U00900_001,28847277,view_images,2025-05-27 10:17:00,332.07,3.0,0.025,0.0749,0.7658
E00021599,U00900,short_long_term,budget_traveller,S_U00900_001,988626406372642313,view_images,2026-04-23 07:53:03,1.17,3.0,0.9871,2.9612,0.8708
E00021600,U00900,short_long_term,budget_traveller,S_U00900_001,1275456682814471461,view_images,2026-04-23 08:32:50,1.14,3.0,0.9874,2.9621,0.7101
E00021601,U00900,short_long_term,budget_traveller,S_U00900_001,1307492453897142070,open_listing,2025-08-31 15:33:58,235.85,1.0,0.0728,0.0728,0.9261
E00021602,U00900,short_long_term,budget_traveller,S_U00900_001,42027929,save_property,2025-07-19 18:55:36,278.71,6.0,0.0452,0.2712,0.8147
E00021603,U00900,short_long_term,budget_traveller,S_U00900_001,1332445494188681803,view_images,2026-04-23 11:30:03,1.02,3.0,0.9887,2.9662,0.7185
E00021604,U00900,short_long_term,budget_traveller,S_U00900_001,858953061535173903,open_listing,2026-02-26 23:18:38,56.53,1.0,0.5336,0.5336,0.5176
E00021605,U00900,short_long_term,budget_traveller,S_U00900_001,1240298330829562469,save_property,2026-04-23 21:03:02,0.62,6.0,0.9931,5.9586,0.8502
E00021606,U00900,short_long_term,budget_traveller,S_U00900_001,29909091,open_listing,2026-04-23 09:15:04,1.11,1.0,0.9877,0.9877,0.8488
E00021607,U00900,short_long_term,budget_traveller,S_U00900_001,32027701,contact_host,2026-02-13 09:04:14,70.12,10.0,0.4588,4.588,0.8569
E00021608,U00900,short_long_term,budget_traveller,S_U00900_001,736817956970073380,contact_host,2026-04-23 12:59:27,0.96,10.0,0.9894,9.894,0.8021
E00021609,U00900,short_long_term,budget_traveller,S_U00900_001,28937265,contact_host,2025-07-07 23:47:39,290.51,10.0,0.0396,0.3964,0.9719
E00021610,U00900,short_long_term,budget_traveller,S_U00900_001,871400488228671365,check_location,2025-05-20 09:04:08,339.12,3.0,0.0231,0.0693,0.5596
E00021611,U00900,short_long_term,budget_traveller,S_U00900_001,6886076,check_location,2025-10-27 07:22:35,179.19,3.0,0.1366,0.4097,0.8986
E00021612,U00900,short_long_term,budget_traveller,S_U00900_001,1316547519094909304,view_images,2025-11-07 07:23:48,168.19,3.0,0.1543,0.4629,0.6891
E00021613,U00900,short_long_term,budget_traveller,S_U00900_001,26244042,open_listing,2026-04-23 02:42:08,1.39,1.0,0.9847,0.9847,0.8894
E00021614,U00900,short_long_term,budget_traveller,S_U00900_001,6975874,contact_host,2026-04-23 10:15:47,1.07,10.0,0.9882,9.8816,0.7774
E00021615,U00901,short_long_term,budget_traveller,S_U00901_001,49017754,check_amenities,2025-06-01 07:00:04,327.21,3.0,0.0264,0.0791,0.9978
E00021616,U00901,short_long_term,budget_traveller,S_U00901_001,1048203525528573441,check_location,2025-05-02 18:19:22,356.74,3.0,0.019,0.057,0.8957
E00021617,U00901,short_long_term,budget_traveller,S_U00901_001,34546102,contact_host,2026-04-23 06:44:36,1.22,10.0,0.9865,9.8655,0.9738
E00021618,U00901,short_long_term,budget_traveller,S_U00901_001,1259346899224572253,check_location,2026-02-25 10:03:35,58.08,3.0,0.5245,1.5734,0.8729
E00021619,U00901,short_long_term,budget_traveller,S_U00901_001,24188549,open_listing,2026-02-26 13:55:42,56.92,1.0,0.5313,0.5313,0.7713
E00021620,U00901,short_long_term,budget_traveller,S_U00901_001,7294213,open_listing,2025-08-16 13:48:48,250.92,1.0,0.0615,0.0615,0.8104
E00021621,U00901,short_long_term,budget_traveller,S_U00901_001,860622188815135028,open_listing,2025-12-06 00:10:18,139.49,1.0,0.2123,0.2123,0.7322
E00021622,U00901,short_long_term,budget_traveller,S_U00901_001,48428618,save_property,2025-12-01 11:19:30,144.03,6.0,0.2018,1.211,0.8263
E00021623,U00901,short_long_term,budget_traveller,S_U00901_001,6094307,open_listing,2026-04-23 22:51:08,0.55,1.0,0.9939,0.9939,0.7514
E00021624,U00901,short_long_term,budget_traveller,S_U00901_001,52937140,open_listing,2025-12-25 00:43:17,120.47,1.0,0.2622,0.2622,0.9139
E00021625,U00901,short_long_term,budget_traveller,S_U00901_001,40334972,open_listing,2025-06-05 18:53:45,322.71,1.0,0.0277,0.0277,0.853
E00021626,U00901,short_long_term,budget_traveller,S_U00901_001,37138463,open_listing,2025-07-07 01:24:54,291.44,1.0,0.0392,0.0392,0.4888
E00021627,U00901,short_long_term,budget_traveller,S_U00901_001,1400507894582418392,open_listing,2025-05-02 14:17:19,356.9,1.0,0.019,0.019,0.8113
E00021628,U00901,short_long_term,budget_traveller,S_U00901_001,41180292,impression,2025-10-11 03:20:35,195.36,0.2,0.1141,0.0228,0.498
E00021629,U00901,short_long_term,budget_traveller,S_U00901_001,1267123437908990524,save_property,2025-08-03 06:17:48,264.24,6.0,0.0531,0.3185,0.8122
E00021630,U00901,short_long_term,budget_traveller,S_U00901_001,862824903516392595,contact_host,2026-02-05 02:49:58,78.38,10.0,0.4186,4.1857,1.0
E00021631,U00901,short_long_term,budget_traveller,S_U00901_001,779413974762626002,open_listing,2025-07-09 04:28:53,289.31,1.0,0.0402,0.0402,0.9893
E00021632,U00901,short_long_term,budget_traveller,S_U00901_001,6348164,open_listing,2025-11-01 16:25:14,173.82,1.0,0.145,0.145,0.798
E00021633,U00901,short_long_term,budget_traveller,S_U00901_001,1043695280800685198,check_location,2025-05-21 16:26:33,337.81,3.0,0.0234,0.0703,0.8803
E00021634,U00901,short_long_term,budget_traveller,S_U00901_001,42181975,view_images,2025-08-01 05:48:02,266.26,3.0,0.0519,0.1557,0.7777
E00021635,U00901,short_long_term,budget_traveller,S_U00901_001,37810620,open_listing,2025-09-29 10:54:14,207.05,1.0,0.1002,0.1002,0.7792
E00021636,U00901,short_long_term,budget_traveller,S_U00901_001,40330128,view_images,2026-01-11 00:08:08,103.49,3.0,0.3167,0.95,0.9084
E00021637,U00901,short_long_term,budget_traveller,S_U00901_001,1356294184601199786,open_listing,2026-04-23 17:03:21,0.79,1.0,0.9913,0.9913,0.6277
E00021638,U00901,short_long_term,budget_traveller,S_U00901_001,989633986389277959,view_images,2025-08-08 22:04:35,258.58,3.0,0.0565,0.1696,0.9009
E00021639,U00901,short_long_term,budget_traveller,S_U00901_001,14906472,view_images,2026-04-23 12:04:04,1.0,3.0,0.989,2.9669,0.9249
E00021640,U00901,short_long_term,budget_traveller,S_U00901_001,774287448663974120,check_location,2026-01-26 10:21:20,88.07,3.0,0.3759,1.1276,0.7886
E00021641,U00901,short_long_term,budget_traveller,S_U00901_001,1038959823865067893,open_listing,2025-07-06 18:36:21,291.72,1.0,0.0391,0.0391,1.0
E00021642,U00901,short_long_term,budget_traveller,S_U00901_001,21829851,view_images,2026-04-23 00:19:14,1.49,3.0,0.9836,2.9509,0.7305
E00021643,U00901,short_long_term,budget_traveller,S_U00901_001,1263558400030353112,check_amenities,2025-09-30 05:19:59,206.28,3.0,0.1011,0.3032,0.8021
E00021644,U00901,short_long_term,budget_traveller,S_U00901_001,1110558174738991107,open_listing,2026-03-22 18:49:20,32.72,1.0,0.6952,0.6952,0.8529
E00021645,U00901,short_long_term,budget_traveller,S_U00901_001,15483567,open_listing,2025-12-17 12:07:54,127.99,1.0,0.2412,0.2412,0.8411
E00021646,U00901,short_long_term,budget_traveller,S_U00901_001,814004416341279022,save_property,2025-09-23 21:17:49,212.61,6.0,0.0942,0.5652,0.88
E00021647,U00901,short_long_term,budget_traveller,S_U00901_001,1247601315730996441,check_location,2026-04-23 09:25:49,1.11,3.0,0.9878,2.9633,0.5949
E00021648,U00901,short_long_term,budget_traveller,S_U00901_001,53362732,open_listing,2025-07-06 23:27:50,291.52,1.0,0.0392,0.0392,0.8112
E00021649,U00901,short_long_term,budget_traveller,S_U00901_001,17841386,view_images,2026-04-24 01:02:06,0.46,3.0,0.9949,2.9848,1.0
E00021650,U00901,short_long_term,budget_traveller,S_U00901_001,1184615924514934331,open_listing,2025-10-28 14:42:48,177.89,1.0,0.1386,0.1386,0.7138
E00021651,U00901,short_long_term,budget_traveller,S_U00901_001,28789154,check_amenities,2026-04-22 19:03:15,1.71,3.0,0.9812,2.9437,0.8615
E00021652,U00901,short_long_term,budget_traveller,S_U00901_001,1379440610505749601,save_property,2026-04-23 19:42:15,0.68,6.0,0.9925,5.9549,0.8672
E00021653,U00901,short_long_term,budget_traveller,S_U00901_001,24580407,impression,2026-03-18 02:08:58,37.41,0.2,0.6599,0.132,0.6458
E00021654,U00901,short_long_term,budget_traveller,S_U00901_001,17288692,check_location,2025-09-29 11:07:03,207.04,3.0,0.1002,0.3007,0.8799
E00021655,U00901,short_long_term,budget_traveller,S_U00901_001,1015318873733707523,check_amenities,2025-06-26 03:33:26,302.35,3.0,0.0348,0.1043,0.8541
E00021656,U00901,short_long_term,budget_traveller,S_U00901_001,42517723,open_listing,2025-10-30 06:26:29,176.23,1.0,0.1411,0.1411,0.8788
E00021657,U00901,short_long_term,budget_traveller,S_U00901_001,1369372613384597150,check_amenities,2026-04-23 13:18:51,0.95,3.0,0.9896,2.9687,0.7881
E00021658,U00901,short_long_term,budget_traveller,S_U00901_001,866850240298286262,open_listing,2025-11-25 05:42:19,150.26,1.0,0.1883,0.1883,0.9604
E00021659,U00901,short_long_term,budget_traveller,S_U00901_001,1309876010411326787,contact_host,2025-07-17 18:53:38,280.71,10.0,0.0442,0.442,0.7358
E00021660,U00901,short_long_term,budget_traveller,S_U00901_001,49970918,check_amenities,2025-05-29 11:47:26,330.01,3.0,0.0256,0.0767,0.871
E00021661,U00901,short_long_term,budget_traveller,S_U00901_001,1286141886899396790,check_location,2025-10-28 10:18:27,178.07,3.0,0.1383,0.4148,0.8361
E00021662,U00901,short_long_term,budget_traveller,S_U00901_001,1140373879888176560,check_amenities,2025-07-02 15:28:54,295.85,3.0,0.0374,0.1121,0.7006
E00021663,U00901,short_long_term,budget_traveller,S_U00901_001,1319951234448650222,check_location,2026-04-23 14:21:08,0.9,3.0,0.99,2.9701,0.9681
E00021664,U00901,short_long_term,budget_traveller,S_U00901_001,1145268728123803220,view_images,2026-02-25 12:58:45,57.96,3.0,0.5252,1.5756,0.8506
E00021665,U00901,short_long_term,budget_traveller,S_U00901_001,1385464091247667675,view_images,2025-07-28 18:59:25,269.71,3.0,0.0499,0.1498,0.8962
E00021666,U00901,short_long_term,budget_traveller,S_U00901_001,576841493225353411,open_listing,2025-07-14 07:38:08,284.18,1.0,0.0425,0.0425,0.8334
E00021667,U00901,short_long_term,budget_traveller,S_U00901_001,31156979,check_location,2025-12-03 17:02:28,141.79,3.0,0.2069,0.6207,1.0
E00021668,U00901,short_long_term,budget_traveller,S_U00901_001,1364319900235382272,view_images,2026-02-02 01:35:34,81.43,3.0,0.4046,1.2138,0.8146
E00021669,U00901,short_long_term,budget_traveller,S_U00901_001,977065818778867437,view_images,2026-04-23 16:02:41,0.83,3.0,0.9908,2.9724,0.68
E00021670,U00901,short_long_term,budget_traveller,S_U00901_001,1203121345847908552,save_property,2026-04-23 23:42:49,0.51,6.0,0.9943,5.966,0.9265
E00021671,U00901,short_long_term,budget_traveller,S_U00901_001,1339017096502898623,view_images,2026-04-22 22:23:23,1.57,3.0,0.9827,2.9482,1.0
E00021672,U00901,short_long_term,budget_traveller,S_U00901_001,1192427012779553509,save_property,2025-12-21 11:47:15,124.01,6.0,0.2521,1.5127,0.7323
E00021673,U00901,short_long_term,budget_traveller,S_U00901_001,1003250771139888045,open_listing,2025-05-12 01:56:00,347.42,1.0,0.0211,0.0211,0.7821
E00021674,U00901,short_long_term,budget_traveller,S_U00901_001,1096969381657558417,save_property,2026-04-23 18:34:19,0.73,6.0,0.992,5.9518,0.7044
E00021675,U00901,short_long_term,budget_traveller,S_U00901_001,735599289930463731,view_images,2026-04-22 18:06:50,1.75,3.0,0.9808,2.9424,0.722
E00021676,U00901,short_long_term,budget_traveller,S_U00901_001,910513020941513091,save_property,2025-09-22 04:31:11,214.31,6.0,0.0924,0.5546,0.9469
E00021677,U00901,short_long_term,budget_traveller,S_U00901_001,51773894,open_listing,2025-09-09 03:31:57,227.35,1.0,0.08,0.08,0.7404
E00021678,U00901,short_long_term,budget_traveller,S_U00901_001,1418504131435211199,view_images,2026-02-22 05:59:14,61.25,3.0,0.5063,1.519,0.6372
E00021679,U00901,short_long_term,budget_traveller,S_U00901_001,1231854685512732321,contact_host,2025-11-02 03:44:24,173.34,10.0,0.1457,1.4572,0.9048
E00021680,U00901,short_long_term,budget_traveller,S_U00901_001,1317836335844841314,open_listing,2025-09-13 12:35:05,222.98,1.0,0.084,0.084,0.6809
E00021681,U00902,short_long_term,budget_traveller,S_U00902_001,1115082355783331887,check_amenities,2025-08-01 06:51:38,266.21,3.0,0.0519,0.1558,0.8816
E00021682,U00902,short_long_term,budget_traveller,S_U00902_001,32138458,view_images,2025-06-25 09:08:35,303.12,3.0,0.0345,0.1034,0.9213
E00021683,U00902,short_long_term,budget_traveller,S_U00902_001,1300282214086588327,check_amenities,2025-11-03 08:51:38,172.13,3.0,0.1477,0.4431,0.9787
E00021684,U00902,short_long_term,budget_traveller,S_U00902_001,1009591021871042043,open_listing,2026-04-23 12:51:53,0.96,1.0,0.9893,0.9893,0.716
E00021685,U00902,short_long_term,budget_traveller,S_U00902_001,39177334,open_listing,2025-07-09 07:23:55,289.19,1.0,0.0402,0.0402,0.7764
E00021686,U00902,short_long_term,budget_traveller,S_U00902_001,1096721146142873980,open_listing,2026-03-11 01:43:29,44.43,1.0,0.6104,0.6104,0.6834
E00021687,U00902,short_long_term,budget_traveller,S_U00902_001,1354932942836057451,view_images,2025-07-26 18:54:29,271.71,3.0,0.0488,0.1465,0.8823
E00021688,U00902,short_long_term,budget_traveller,S_U00902_001,1001770569853931343,check_amenities,2025-10-08 19:40:14,197.68,3.0,0.1112,0.3336,0.7592
E00021689,U00902,short_long_term,budget_traveller,S_U00902_001,1396472965793876894,contact_host,2026-03-22 21:30:34,32.6,10.0,0.6961,6.961,0.9357
E00021690,U00902,short_long_term,budget_traveller,S_U00902_001,50943682,contact_host,2026-04-23 14:45:29,0.89,10.0,0.9902,9.9021,0.8343
E00021691,U00902,short_long_term,budget_traveller,S_U00902_001,27264356,view_images,2025-12-20 11:05:57,125.04,3.0,0.2492,0.7477,0.6167
E00021692,U00902,short_long_term,budget_traveller,S_U00902_001,1381023824309242753,check_location,2025-06-29 03:52:49,299.34,3.0,0.0359,0.1078,0.743
E00021693,U00902,short_long_term,budget_traveller,S_U00902_001,1043851241802619649,save_property,2026-04-23 20:15:56,0.66,6.0,0.9927,5.9565,0.8078
E00021694,U00902,short_long_term,budget_traveller,S_U00902_001,1416383580623027006,contact_host,2025-12-06 01:59:44,139.42,10.0,0.2124,2.1244,0.7523
E00021695,U00902,short_long_term,budget_traveller,S_U00902_001,1320730297277252231,open_listing,2026-04-23 08:52:35,1.13,1.0,0.9875,0.9875,0.7511
E00021696,U00902,short_long_term,budget_traveller,S_U00902_001,29634313,open_listing,2026-01-30 01:40:38,84.43,1.0,0.3914,0.3914,0.7272
E00021697,U00902,short_long_term,budget_traveller,S_U00902_001,24044037,open_listing,2025-11-21 16:36:23,153.81,1.0,0.1811,0.1811,0.8176
E00021698,U00902,short_long_term,budget_traveller,S_U00902_001,1408974095595310632,open_listing,2025-06-01 23:05:32,326.54,1.0,0.0266,0.0266,1.0
E00021699,U00902,short_long_term,budget_traveller,S_U00902_001,41482904,contact_host,2026-02-17 02:14:28,66.41,10.0,0.4781,4.7814,0.7568
E00021700,U00902,short_long_term,budget_traveller,S_U00902_001,21716308,check_location,2025-05-14 09:40:05,345.1,3.0,0.0216,0.0648,0.8954
E00021701,U00902,short_long_term,budget_traveller,S_U00902_001,42047470,impression,2025-08-15 09:47:39,252.09,0.2,0.0607,0.0121,0.6087
E00021702,U00902,short_long_term,budget_traveller,S_U00902_001,52909792,view_images,2025-07-13 23:52:30,284.51,3.0,0.0424,0.1271,0.7841
E00021703,U00902,short_long_term,budget_traveller,S_U00902_001,718597,check_amenities,2026-03-03 00:35:29,52.48,3.0,0.5582,1.6746,0.8732
E00021704,U00902,short_long_term,budget_traveller,S_U00902_001,1371559060524322838,open_listing,2026-02-08 03:02:38,75.37,1.0,0.4328,0.4328,0.794
E00021705,U00902,short_long_term,budget_traveller,S_U00902_001,1211789651394738047,check_amenities,2026-04-23 19:10:00,0.7,3.0,0.9922,2.9767,0.9247
E00021706,U00902,short_long_term,budget_traveller,S_U00902_001,1134502220178645702,impression,2025-11-25 15:32:05,149.85,0.2,0.1892,0.0378,0.6727
E00021707,U00902,short_long_term,budget_traveller,S_U00902_001,1276306865930397579,open_listing,2025-11-03 08:32:56,172.14,1.0,0.1477,0.1477,1.0
E00021708,U00902,short_long_term,budget_traveller,S_U00902_001,23731807,check_amenities,2026-04-23 08:29:08,1.15,3.0,0.9873,2.962,0.9193
E00021709,U00902,short_long_term,budget_traveller,S_U00902_001,1409090294226420869,contact_host,2026-04-23 16:18:26,0.82,10.0,0.9909,9.9092,0.9421
E00021710,U00902,short_long_term,budget_traveller,S_U00902_001,43499398,open_listing,2026-01-25 10:08:29,89.08,1.0,0.3717,0.3717,0.8837
E00021711,U00902,short_long_term,budget_traveller,S_U00902_001,53886749,check_location,2026-04-23 19:47:38,0.68,3.0,0.9925,2.9776,0.7157
E00021712,U00902,short_long_term,budget_traveller,S_U00902_001,17685063,view_images,2025-06-27 04:32:28,301.31,3.0,0.0352,0.1055,0.8853
E00021713,U00902,short_long_term,budget_traveller,S_U00902_001,1008201049213152253,contact_host,2026-04-23 02:13:21,1.41,10.0,0.9845,9.8448,1.0
E00021714,U00902,short_long_term,budget_traveller,S_U00902_001,1300572222397740736,check_location,2025-07-23 05:24:02,275.27,3.0,0.047,0.1409,0.8242
E00021715,U00902,short_long_term,budget_traveller,S_U00902_001,1410772027794738670,check_amenities,2026-04-23 15:07:23,0.87,3.0,0.9904,2.9711,0.7966
E00021716,U00902,short_long_term,budget_traveller,S_U00902_001,21531662,check_amenities,2025-11-10 05:13:13,165.28,3.0,0.1594,0.4781,0.848
E00021717,U00902,short_long_term,budget_traveller,S_U00902_001,16394059,view_images,2026-02-06 00:46:57,77.47,3.0,0.4228,1.2685,0.9182
E00021718,U00902,short_long_term,budget_traveller,S_U00902_001,988010366109279695,open_listing,2025-07-29 07:04:56,269.2,1.0,0.0502,0.0502,0.7451
E00021719,U00902,short_long_term,budget_traveller,S_U00902_001,948231312593558610,open_listing,2026-04-23 23:38:18,0.52,1.0,0.9943,0.9943,0.7969
E00021720,U00902,short_long_term,budget_traveller,S_U00902_001,1354588912696795894,check_amenities,2026-04-23 15:11:07,0.87,3.0,0.9904,2.9712,0.8672
E00021721,U00902,short_long_term,budget_traveller,S_U00902_001,743657738329340873,open_listing,2026-04-23 03:47:29,1.34,1.0,0.9852,0.9852,0.8727
E00021722,U00902,short_long_term,budget_traveller,S_U00902_001,44558727,open_listing,2026-04-24 07:29:53,0.19,1.0,0.9979,0.9979,0.751
E00021723,U00902,short_long_term,budget_traveller,S_U00902_001,1172032124336893913,view_images,2025-09-05 05:24:12,231.27,3.0,0.0766,0.2297,0.8353
E00021724,U00902,short_long_term,budget_traveller,S_U00902_001,1008436794868690573,view_images,2025-06-06 20:04:13,321.66,3.0,0.028,0.0841,0.9292
E00021725,U00902,short_long_term,budget_traveller,S_U00902_001,1351981743257042767,view_images,2025-09-14 00:34:32,222.48,3.0,0.0844,0.2533,0.8513
E00021726,U00902,short_long_term,budget_traveller,S_U00902_001,1335199422917870939,open_listing,2026-01-20 22:06:14,93.58,1.0,0.3535,0.3535,0.7537
E00021727,U00902,short_long_term,budget_traveller,S_U00902_001,1380140717771910155,save_property,2026-04-24 09:14:35,0.11,6.0,0.9987,5.9923,0.9565
E00021728,U00902,short_long_term,budget_traveller,S_U00902_001,776285990921810810,view_images,2026-04-22 22:38:02,1.56,3.0,0.9828,2.9485,0.705
E00021729,U00902,short_long_term,budget_traveller,S_U00902_001,912428444284162359,contact_host,2025-07-09 04:52:32,289.3,10.0,0.0402,0.4018,0.7819
E00021730,U00902,short_long_term,budget_traveller,S_U00902_001,30309368,open_listing,2026-04-23 03:53:17,1.34,1.0,0.9852,0.9852,0.5468
E00021731,U00902,short_long_term,budget_traveller,S_U00902_001,5473593,view_images,2026-01-21 11:43:53,93.01,3.0,0.3558,1.0673,0.8709
E00021732,U00902,short_long_term,budget_traveller,S_U00902_001,33495089,open_listing,2025-10-25 03:12:05,181.37,1.0,0.1333,0.1333,0.7613
E00021733,U00902,short_long_term,budget_traveller,S_U00902_001,1422250892579964243,impression,2025-06-26 00:33:24,302.48,0.2,0.0347,0.0069,0.64
E00021734,U00902,short_long_term,budget_traveller,S_U00902_001,1412824283375760738,open_listing,2025-05-03 12:05:00,356.0,1.0,0.0191,0.0191,0.8505
E00021735,U00902,short_long_term,budget_traveller,S_U00902_001,22569163,contact_host,2025-09-15 11:20:33,221.03,10.0,0.0858,0.8579,0.8665
E00021736,U00902,short_long_term,budget_traveller,S_U00902_001,940761249876660383,open_listing,2026-01-13 17:04:43,100.79,1.0,0.3263,0.3263,0.7533
E00021737,U00902,short_long_term,budget_traveller,S_U00902_001,917575230897221940,view_images,2025-09-12 07:49:15,224.17,3.0,0.0828,0.2485,0.7524
E00021738,U00902,short_long_term,budget_traveller,S_U00902_001,9812847,open_listing,2025-04-24 19:50:26,364.67,1.0,0.0174,0.0174,0.7539
E00021739,U00902,short_long_term,budget_traveller,S_U00902_001,1297441549880967814,open_listing,2026-04-23 02:14:15,1.41,1.0,0.9845,0.9845,0.7707
E00021740,U00902,short_long_term,budget_traveller,S_U00902_001,1333007295909762397,check_location,2025-10-24 20:26:47,181.65,3.0,0.1329,0.3986,0.7995
E00021741,U00902,short_long_term,budget_traveller,S_U00902_001,1180827608981088867,check_amenities,2025-07-13 19:16:24,284.7,3.0,0.0423,0.1269,0.7226
E00021742,U00902,short_long_term,budget_traveller,S_U00902_001,29968956,open_listing,2025-08-15 02:47:27,252.38,1.0,0.0606,0.0606,0.8506
E00021743,U00902,short_long_term,budget_traveller,S_U00902_001,1339082335680856759,check_location,2025-11-30 15:57:31,144.84,3.0,0.2,0.6001,0.9415
E00021744,U00902,short_long_term,budget_traveller,S_U00902_001,999002543635575569,check_location,2025-05-01 23:21:48,357.53,3.0,0.0188,0.0565,0.8554
E00021745,U00902,short_long_term,budget_traveller,S_U00902_001,752651295928127258,view_images,2026-03-09 11:21:26,46.03,3.0,0.5997,1.799,0.7364
